%psbl,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
100.000000,104.000000,7.749600,13.420000,19.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99.860000,102.000000,7.739000,13.180000,18.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94.200000,106.000000,7.300300,14.520000,20.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94.110000,104.000000,7.293100,14.260000,19.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91.790000,104.000000,7.113500,14.620000,19.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89.110000,102.000000,6.905900,14.770000,19.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
88.810000,100.000000,6.882300,14.530000,17.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.480000,102.000000,6.701700,15.220000,18.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.260000,104.000000,6.607400,15.740000,19.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.080000,102.000000,6.593400,15.470000,18.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.530000,98.000000,6.472900,15.140000,16.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.980000,96.000000,6.353400,15.110000,15.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.650000,102.000000,6.250000,16.320000,19.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
79.900000,106.000000,6.191600,17.120000,20.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.430000,102.000000,6.155700,16.570000,18.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.340000,102.000000,6.148300,16.590000,18.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.150000,102.000000,6.133500,16.630000,18.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.900000,104.000000,6.114100,17.010000,19.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.880000,106.000000,6.113000,17.340000,20.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.630000,102.000000,6.093200,16.740000,18.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.290000,102.000000,5.989400,17.030000,18.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.610000,108.000000,5.937300,18.190000,21.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.540000,98.000000,5.854200,16.740000,17.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74.590000,100.000000,5.780300,17.300000,17.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.310000,104.000000,5.758600,18.060000,19.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.860000,100.000000,5.724100,17.470000,18.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
73.520000,99.000000,5.697800,15.620000,19.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
73.180000,106.000000,5.671500,18.690000,20.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.060000,98.000000,5.661500,17.310000,16.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.370000,100.000000,5.608500,17.830000,17.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.320000,96.000000,5.604200,17.130000,16.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
72.290000,106.000000,5.602500,18.920000,21.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
72.100000,97.000000,5.587700,15.570000,17.000000,0.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000
