%psbl,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
64.100000,115.000000,4.120400,27.910000,20.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63.550000,112.000000,4.084900,24.970000,20.000000,0.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000
62.850000,109.000000,4.040000,26.980000,17.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.400000,107.000000,3.946900,27.110000,16.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.190000,113.000000,3.933200,28.730000,20.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
60.880000,109.000000,3.913800,27.850000,19.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
60.140000,111.000000,3.866200,28.710000,18.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.000000,115.000000,3.792900,30.320000,21.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
58.920000,117.000000,3.787600,30.890000,21.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.190000,113.000000,3.676000,30.740000,21.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
56.810000,114.000000,3.651700,28.480000,21.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000
56.450000,109.000000,3.628800,21.770000,20.000000,0.000000,3.000000,0.000000,2.000000,0.000000,1.000000,0.000000
56.050000,111.000000,3.602700,30.810000,18.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.770000,106.000000,3.584800,26.780000,17.000000,0.000000,7.000000,0.000000,1.000000,0.000000,0.000000,0.000000
54.970000,107.000000,3.533700,30.280000,17.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
53.390000,119.000000,3.432000,31.760000,22.000000,0.000000,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000
51.140000,105.000000,3.287400,31.940000,19.000000,0.000000,2.000000,4.000000,0.000000,0.000000,0.000000,0.000000
50.810000,101.000000,3.266100,24.800000,16.000000,0.000000,7.000000,0.000000,2.000000,0.000000,0.000000,0.000000
49.920000,99.000000,3.208800,24.620000,15.000000,0.000000,8.000000,0.000000,2.000000,0.000000,0.000000,0.000000
49.830000,110.000000,3.203100,31.220000,20.000000,0.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000
49.790000,115.000000,3.200700,35.930000,20.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.760000,106.000000,3.070000,31.270000,20.000000,0.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000
47.500000,107.000000,3.053700,35.040000,17.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
44.800000,113.000000,2.879700,39.240000,19.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.640000,100.000000,2.740700,29.190000,16.000000,0.000000,6.000000,2.000000,1.000000,0.000000,1.000000,0.000000
41.630000,113.000000,2.675800,42.230000,21.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
40.910000,111.000000,2.629700,42.210000,19.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
40.760000,117.000000,2.620400,44.650000,21.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.410000,111.000000,1.376400,58.850000,21.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,1.000000
100.000000,130.000000,6.493500,20.020000,24.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
95.700000,130.000000,6.214100,20.920000,23.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94.580000,138.000000,6.141500,22.470000,27.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91.610000,132.000000,5.948600,22.190000,24.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90.000000,134.000000,5.843900,22.930000,25.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.120000,122.000000,5.722300,21.320000,20.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
87.340000,120.000000,5.671100,21.160000,18.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.940000,136.000000,5.450900,24.950000,26.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.890000,134.000000,5.447200,24.600000,25.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.480000,116.000000,5.420600,21.400000,16.000000,0.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.240000,124.000000,5.405400,22.940000,22.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
80.370000,130.000000,5.218800,24.910000,23.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.590000,132.000000,5.168400,25.540000,25.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
79.150000,116.000000,5.139600,22.570000,18.000000,0.000000,8.000000,2.000000,0.000000,0.000000,0.000000,0.000000
78.630000,128.000000,5.105700,25.070000,22.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.370000,120.000000,5.089100,23.580000,20.000000,0.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
77.970000,128.000000,5.063300,25.280000,23.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
76.900000,116.000000,4.993500,23.230000,19.000000,0.000000,6.000000,3.000000,0.000000,0.000000,0.000000,0.000000
76.660000,122.000000,4.977600,24.510000,20.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
76.210000,126.000000,4.948900,25.460000,22.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75.710000,126.000000,4.916100,25.630000,22.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75.670000,122.000000,4.913400,24.830000,21.000000,0.000000,5.000000,2.000000,0.000000,0.000000,0.000000,0.000000
74.370000,120.000000,4.829000,24.850000,21.000000,0.000000,4.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74.140000,118.000000,4.814400,24.510000,19.000000,0.000000,7.000000,2.000000,0.000000,0.000000,0.000000,0.000000
73.300000,112.000000,4.759900,23.530000,17.000000,0.000000,8.000000,3.000000,0.000000,0.000000,0.000000,0.000000
73.250000,120.000000,4.756200,25.230000,18.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.810000,120.000000,4.728100,25.380000,20.000000,0.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
72.710000,122.000000,4.721400,25.840000,20.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
72.040000,114.000000,4.677900,24.370000,18.000000,0.000000,7.000000,3.000000,0.000000,0.000000,0.000000,0.000000
71.310000,136.000000,4.630600,29.370000,26.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.180000,134.000000,4.622300,28.990000,25.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.440000,132.000000,4.573800,28.860000,24.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.360000,124.000000,4.568900,27.140000,21.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
70.080000,124.000000,4.550500,27.250000,21.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
67.720000,128.000000,4.397100,29.110000,22.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.590000,120.000000,4.389200,27.340000,20.000000,0.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
66.600000,130.000000,4.324700,30.060000,23.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.410000,110.000000,4.247100,25.900000,16.000000,0.000000,9.000000,3.000000,0.000000,0.000000,0.000000,0.000000
64.900000,122.000000,4.214200,28.950000,20.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
63.210000,124.000000,4.104600,30.210000,21.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
63.130000,117.000000,4.099600,26.100000,18.000000,0.000000,9.000000,0.000000,1.000000,0.000000,0.000000,0.000000
61.890000,126.000000,4.019100,31.350000,21.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.620000,132.000000,4.001200,32.990000,24.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.830000,126.000000,3.949800,31.900000,21.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.790000,138.000000,3.947400,34.960000,27.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.080000,121.000000,3.901100,25.890000,20.000000,0.000000,7.000000,0.000000,1.000000,0.000000,0.000000,1.000000
59.680000,108.000000,3.875100,27.870000,14.000000,0.000000,12.000000,2.000000,0.000000,0.000000,0.000000,0.000000
59.630000,120.000000,3.872200,30.990000,20.000000,0.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
59.470000,124.000000,3.861700,32.110000,21.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
59.300000,126.000000,3.850900,32.720000,21.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.060000,108.000000,3.835200,28.160000,15.000000,0.000000,10.000000,3.000000,0.000000,0.000000,0.000000,0.000000
58.890000,138.000000,3.823800,36.090000,27.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.760000,124.000000,3.815400,32.500000,20.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.130000,126.000000,3.774700,33.380000,21.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.640000,120.000000,3.743000,32.060000,18.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.960000,106.000000,3.698500,28.660000,12.000000,0.000000,15.000000,1.000000,0.000000,0.000000,0.000000,0.000000
56.270000,113.000000,3.653800,28.190000,19.000000,0.000000,5.000000,3.000000,1.000000,0.000000,0.000000,0.000000
55.950000,134.000000,3.633400,36.880000,25.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.730000,112.000000,3.618700,30.950000,16.000000,0.000000,10.000000,2.000000,0.000000,0.000000,0.000000,0.000000
55.710000,120.000000,3.617700,33.170000,20.000000,0.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
55.110000,119.000000,3.578500,30.460000,20.000000,0.000000,6.000000,1.000000,1.000000,0.000000,0.000000,0.000000
54.840000,112.000000,3.561200,31.450000,16.000000,0.000000,10.000000,2.000000,0.000000,0.000000,0.000000,0.000000
53.780000,119.000000,3.492500,22.620000,22.000000,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,1.000000
51.860000,122.000000,3.367400,36.230000,19.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.380000,113.000000,3.336600,30.870000,17.000000,0.000000,9.000000,1.000000,1.000000,0.000000,0.000000,0.000000
50.010000,118.000000,3.247200,27.100000,21.000000,0.000000,4.000000,1.000000,2.000000,0.000000,0.000000,1.000000
