%psbl,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
100.000000,150.000000,7.688400,19.510000,27.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.480000,146.000000,7.494900,19.480000,25.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96.960000,152.000000,7.454600,20.390000,28.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92.220000,154.000000,7.090200,21.720000,29.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92.180000,154.000000,7.087000,21.730000,29.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92.020000,156.000000,7.074800,22.050000,30.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91.460000,154.000000,7.032000,21.900000,29.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90.600000,146.000000,6.965600,20.960000,26.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
88.790000,154.000000,6.826200,22.560000,29.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.390000,144.000000,6.795700,21.190000,24.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.530000,150.000000,6.729500,22.290000,27.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.380000,154.000000,6.564400,23.460000,30.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
85.310000,146.000000,6.558800,22.260000,26.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
85.290000,152.000000,6.557400,23.180000,28.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.210000,148.000000,6.551600,22.590000,26.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.850000,146.000000,6.523700,22.380000,25.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.220000,140.000000,6.475500,21.620000,22.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.630000,150.000000,6.429500,23.330000,27.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.430000,146.000000,6.414800,22.760000,25.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.350000,142.000000,6.407900,22.160000,24.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
83.110000,146.000000,6.389500,22.850000,26.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
82.790000,142.000000,6.364900,22.310000,23.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.550000,160.000000,6.269600,25.520000,32.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.520000,156.000000,6.267600,24.890000,30.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.390000,156.000000,6.257500,24.930000,30.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.950000,150.000000,6.224100,24.100000,27.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.730000,152.000000,6.206600,24.490000,28.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.710000,148.000000,6.205500,23.850000,26.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.680000,148.000000,6.202800,23.860000,27.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
80.490000,144.000000,6.188200,23.270000,24.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.190000,150.000000,6.165200,24.330000,27.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.930000,135.000000,6.145500,20.340000,21.000000,0.000000,10.000000,0.000000,1.000000,0.000000,0.000000,0.000000
79.660000,150.000000,6.124900,24.490000,27.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.500000,144.000000,6.112100,23.560000,24.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.410000,158.000000,6.105100,25.880000,31.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.100000,142.000000,6.081400,23.350000,23.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.350000,138.000000,6.023600,22.910000,21.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.110000,152.000000,6.005500,25.310000,28.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.010000,156.000000,5.997700,26.010000,30.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.990000,146.000000,5.995900,24.350000,25.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.670000,158.000000,5.971300,26.460000,31.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.390000,150.000000,5.950000,25.210000,28.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
77.280000,154.000000,5.941400,25.920000,29.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.150000,142.000000,5.931500,23.940000,23.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.570000,144.000000,5.887200,24.460000,24.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.120000,148.000000,5.852100,25.290000,26.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.970000,140.000000,5.840600,23.970000,23.000000,0.000000,8.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75.280000,143.000000,5.787600,22.980000,25.000000,0.000000,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000
75.180000,150.000000,5.780300,25.950000,27.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.160000,144.000000,5.778500,24.920000,25.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74.770000,154.000000,5.748400,26.790000,29.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.430000,158.000000,5.722600,27.610000,31.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.240000,133.000000,5.707700,21.550000,20.000000,0.000000,11.000000,0.000000,1.000000,0.000000,0.000000,0.000000
74.240000,144.000000,5.707500,25.230000,25.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74.040000,148.000000,5.692300,26.000000,26.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.910000,152.000000,5.682200,26.750000,28.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.550000,142.000000,5.655100,25.110000,24.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
73.430000,136.000000,5.645500,24.090000,22.000000,0.000000,8.000000,2.000000,0.000000,0.000000,0.000000,0.000000
73.180000,150.000000,5.626400,26.660000,27.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.110000,152.000000,5.621300,27.040000,28.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.910000,156.000000,5.605500,27.830000,30.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.870000,146.000000,5.602500,26.060000,25.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.580000,152.000000,5.580000,27.240000,28.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.420000,148.000000,5.568100,26.580000,27.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
72.390000,137.000000,5.565300,22.820000,24.000000,0.000000,5.000000,2.000000,1.000000,0.000000,0.000000,0.000000
71.670000,136.000000,5.510500,24.680000,21.000000,0.000000,10.000000,1.000000,0.000000,0.000000,0.000000,0.000000
71.610000,140.000000,5.505300,25.430000,22.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.570000,156.000000,5.502600,28.350000,30.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.210000,131.000000,5.475100,22.100000,20.000000,0.000000,10.000000,1.000000,1.000000,0.000000,0.000000,0.000000
71.120000,146.000000,5.468200,26.700000,25.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.090000,132.000000,5.465800,24.150000,19.000000,0.000000,12.000000,1.000000,0.000000,0.000000,0.000000,0.000000
70.940000,146.000000,5.453900,26.770000,25.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.620000,144.000000,5.429900,26.520000,24.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.550000,158.000000,5.424000,29.130000,31.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.230000,148.000000,5.399500,27.410000,26.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.020000,135.000000,5.383300,23.220000,21.000000,0.000000,10.000000,0.000000,1.000000,0.000000,0.000000,0.000000
69.700000,136.000000,5.358600,25.380000,21.000000,0.000000,10.000000,1.000000,0.000000,0.000000,0.000000,0.000000
69.080000,143.000000,5.311500,25.040000,25.000000,0.000000,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000
68.600000,150.000000,5.274300,28.440000,27.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.890000,137.000000,5.219900,24.330000,23.000000,0.000000,7.000000,1.000000,1.000000,0.000000,0.000000,0.000000
67.050000,156.000000,5.155300,30.260000,30.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.700000,150.000000,5.128200,29.250000,27.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.490000,146.000000,5.112000,28.560000,25.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.380000,138.000000,4.949800,27.880000,21.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.330000,146.000000,4.945800,29.520000,26.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
64.270000,145.000000,4.941400,27.320000,26.000000,0.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000
64.240000,146.000000,4.939100,29.560000,25.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.120000,134.000000,4.930100,27.180000,20.000000,0.000000,11.000000,1.000000,0.000000,0.000000,0.000000,0.000000
63.700000,150.000000,4.897200,30.630000,27.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.180000,146.000000,4.780600,30.540000,25.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.000000,126.000000,4.690300,22.600000,18.000000,0.000000,12.000000,0.000000,2.000000,0.000000,0.000000,0.000000
60.180000,145.000000,4.626500,29.180000,26.000000,0.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000
60.060000,140.000000,4.617400,30.320000,24.000000,0.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
59.930000,135.000000,4.607400,27.130000,22.000000,0.000000,8.000000,1.000000,1.000000,0.000000,0.000000,0.000000
59.780000,132.000000,4.595800,24.370000,22.000000,0.000000,7.000000,1.000000,2.000000,0.000000,0.000000,0.000000
59.710000,139.000000,4.590700,28.100000,23.000000,0.000000,8.000000,0.000000,1.000000,0.000000,0.000000,0.000000
59.550000,150.000000,4.578800,32.760000,28.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
58.970000,144.000000,4.534000,31.760000,24.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.790000,146.000000,4.520100,32.300000,25.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.590000,142.000000,4.427800,32.070000,24.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
55.960000,148.000000,4.302300,34.400000,26.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.880000,143.000000,4.295900,30.960000,25.000000,0.000000,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000
53.920000,154.000000,4.145400,37.150000,29.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.370000,137.000000,4.103400,30.950000,25.000000,0.000000,3.000000,3.000000,1.000000,0.000000,0.000000,0.000000
52.500000,146.000000,4.036500,36.170000,25.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.050000,131.000000,4.001800,22.740000,23.000000,0.000000,5.000000,1.000000,3.000000,0.000000,0.000000,1.000000
48.690000,139.000000,3.743500,34.460000,23.000000,0.000000,8.000000,0.000000,1.000000,0.000000,0.000000,0.000000
48.680000,137.000000,3.742600,28.590000,25.000000,0.000000,4.000000,0.000000,3.000000,0.000000,0.000000,0.000000
47.820000,116.000000,3.676700,31.550000,15.000000,0.000000,12.000000,5.000000,0.000000,0.000000,0.000000,0.000000
46.990000,122.000000,3.612700,33.770000,16.000000,0.000000,13.000000,3.000000,0.000000,0.000000,0.000000,0.000000
44.110000,138.000000,3.391600,37.740000,21.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.000000,1.000000
42.720000,154.000000,3.284300,46.890000,29.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37.770000,140.000000,2.903900,37.880000,25.000000,0.000000,5.000000,0.000000,2.000000,0.000000,0.000000,1.000000
30.650000,135.000000,2.356700,53.040000,23.000000,0.000000,6.000000,2.000000,1.000000,0.000000,0.000000,0.000000
29.310000,130.000000,2.253700,31.060000,23.000000,0.000000,5.000000,0.000000,4.000000,0.000000,0.000000,2.000000
4.510000,111.000000,0.346800,31.720000,18.000000,0.000000,7.000000,0.000000,7.000000,0.000000,0.000000,3.000000
100.000000,84.000000,9.836100,8.540000,15.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99.960000,88.000000,9.832400,8.950000,17.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99.420000,84.000000,9.778800,8.590000,15.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99.130000,90.000000,9.750800,9.230000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96.060000,84.000000,9.448800,8.890000,15.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95.430000,78.000000,9.386300,8.310000,13.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
91.670000,88.000000,9.016400,9.760000,17.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90.850000,84.000000,8.936200,9.400000,15.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90.660000,84.000000,8.917200,9.420000,16.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
89.800000,84.000000,8.832800,9.510000,15.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.690000,82.000000,8.723400,9.400000,14.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.220000,82.000000,8.677200,9.450000,14.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.700000,86.000000,8.625900,9.970000,16.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.170000,86.000000,8.574300,10.030000,16.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.990000,68.000000,8.457700,8.040000,10.000000,0.000000,5.000000,3.000000,0.000000,0.000000,0.000000,0.000000
85.490000,84.000000,8.408400,9.990000,15.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.470000,86.000000,8.406600,10.230000,16.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.990000,80.000000,8.359500,9.570000,13.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.300000,84.000000,8.292200,10.130000,16.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
84.040000,82.000000,8.266100,9.920000,15.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
83.370000,82.000000,8.200000,10.000000,14.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.150000,84.000000,8.179200,10.270000,15.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.510000,84.000000,8.115900,10.350000,15.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
