%psbl,MaxPoints,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
91.660000,100.000000,92.000000,4.632400,19.860000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91.370000,100.000000,96.000000,4.617600,20.790000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90.900000,100.000000,82.000000,4.593800,17.850000,13.000000,0.000000,5.000000,2.000000,0.000000,0.000000,0.000000,0.000000
90.800000,100.000000,86.000000,4.589100,18.740000,15.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000
90.560000,100.000000,80.000000,4.576700,17.480000,11.000000,0.000000,8.000000,1.000000,0.000000,0.000000,0.000000,0.000000
90.370000,100.000000,96.000000,4.567100,21.020000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90.290000,100.000000,94.000000,4.563100,20.600000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90.160000,100.000000,94.000000,4.556500,20.630000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90.120000,100.000000,92.000000,4.554500,20.200000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89.900000,100.000000,92.000000,4.543200,20.250000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89.850000,100.000000,90.000000,4.540900,19.820000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89.430000,100.000000,96.000000,4.519800,21.240000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.860000,100.000000,90.000000,4.491000,20.040000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
88.700000,100.000000,88.000000,4.482900,19.630000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.430000,100.000000,88.000000,4.469300,19.690000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.420000,100.000000,90.000000,4.468700,20.140000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
88.280000,100.000000,92.000000,4.461700,20.620000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.200000,100.000000,92.000000,4.457400,20.640000,17.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
87.740000,100.000000,98.000000,4.434400,22.100000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.690000,100.000000,92.000000,4.431600,20.760000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.360000,100.000000,94.000000,4.415200,21.290000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.080000,100.000000,90.000000,4.401000,20.450000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.980000,100.000000,92.000000,4.395600,20.930000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.650000,100.000000,98.000000,4.378900,22.380000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.620000,100.000000,96.000000,4.377600,21.930000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.620000,100.000000,90.000000,4.377400,20.560000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.590000,100.000000,94.000000,4.376200,21.480000,18.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
86.340000,100.000000,98.000000,4.363300,22.460000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.320000,100.000000,90.000000,4.362600,20.630000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.240000,100.000000,88.000000,4.358600,20.190000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.240000,100.000000,90.000000,4.358400,20.650000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.230000,100.000000,94.000000,4.357900,21.570000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.070000,100.000000,90.000000,4.349900,20.690000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.910000,100.000000,92.000000,4.341700,21.190000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.490000,100.000000,90.000000,4.320700,20.830000,17.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000
85.420000,100.000000,92.000000,4.317200,21.310000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.320000,100.000000,84.000000,4.312100,19.480000,13.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
85.220000,100.000000,92.000000,4.307100,21.360000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.220000,100.000000,96.000000,4.306900,22.290000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.210000,100.000000,90.000000,4.306200,20.900000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
84.990000,100.000000,96.000000,4.295300,22.350000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.870000,100.000000,86.000000,4.289300,20.050000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
84.700000,100.000000,94.000000,4.280500,21.960000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.480000,100.000000,90.000000,4.269400,21.080000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.980000,100.000000,80.000000,4.244000,18.850000,10.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.840000,100.000000,88.000000,4.236900,20.770000,15.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
83.540000,100.000000,86.000000,4.221900,20.370000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
83.250000,100.000000,82.000000,4.207300,19.490000,13.000000,0.000000,5.000000,2.000000,0.000000,0.000000,0.000000,0.000000
83.230000,100.000000,88.000000,4.206500,20.920000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.100000,100.000000,96.000000,4.199500,22.860000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.930000,100.000000,92.000000,4.191300,21.950000,17.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
82.930000,100.000000,86.000000,4.191000,20.520000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
82.700000,100.000000,82.000000,4.179400,19.620000,12.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
82.630000,100.000000,94.000000,4.175900,22.510000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.560000,100.000000,92.000000,4.172300,22.050000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.480000,100.000000,90.000000,4.168600,21.590000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.450000,100.000000,86.000000,4.166700,20.640000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
82.300000,100.000000,96.000000,4.159400,23.080000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.190000,100.000000,94.000000,4.153800,22.630000,18.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
82.100000,100.000000,90.000000,4.149400,21.690000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.070000,100.000000,92.000000,4.147900,22.180000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.040000,100.000000,84.000000,4.146100,20.260000,14.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
81.740000,100.000000,96.000000,4.130800,23.240000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.730000,100.000000,86.000000,4.130600,20.820000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
81.670000,100.000000,92.000000,4.127400,22.290000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.650000,100.000000,94.000000,4.126400,22.780000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.620000,100.000000,78.000000,4.124800,18.910000,13.000000,0.000000,3.000000,4.000000,0.000000,0.000000,0.000000,0.000000
81.620000,100.000000,90.000000,4.124700,21.820000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.520000,100.000000,92.000000,4.120000,22.330000,17.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
81.430000,100.000000,90.000000,4.115200,21.870000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
81.250000,100.000000,96.000000,4.106100,23.380000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.220000,100.000000,94.000000,4.104800,22.900000,18.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
81.170000,100.000000,82.000000,4.102100,19.990000,12.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
81.120000,100.000000,92.000000,4.099800,22.440000,17.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
81.080000,100.000000,94.000000,4.097600,22.940000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.010000,100.000000,94.000000,4.094100,22.960000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.840000,100.000000,90.000000,4.085300,22.030000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
80.840000,100.000000,90.000000,4.085300,22.030000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.760000,100.000000,86.000000,4.081600,21.070000,13.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.550000,100.000000,90.000000,4.070600,22.110000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
80.550000,100.000000,90.000000,4.070600,22.110000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.510000,100.000000,90.000000,4.068700,22.120000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
80.440000,100.000000,92.000000,4.065400,22.630000,17.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
80.440000,100.000000,92.000000,4.065400,22.630000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.320000,100.000000,88.000000,4.059000,21.680000,16.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
80.120000,100.000000,92.000000,4.049300,22.720000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.830000,100.000000,94.000000,4.034300,23.300000,18.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
79.640000,100.000000,90.000000,4.025000,22.360000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
79.560000,100.000000,86.000000,4.020600,21.390000,13.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.470000,100.000000,90.000000,4.016100,22.410000,17.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000
79.370000,100.000000,86.000000,4.011200,21.440000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
79.320000,100.000000,90.000000,4.008900,22.450000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.150000,100.000000,90.000000,4.000000,22.500000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.850000,100.000000,84.000000,3.984800,21.080000,14.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
78.800000,100.000000,90.000000,3.982300,22.600000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.790000,100.000000,88.000000,3.981900,22.100000,15.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
78.720000,100.000000,88.000000,3.978300,22.120000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.620000,100.000000,90.000000,3.973500,22.650000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.600000,100.000000,85.000000,3.972500,18.880000,15.000000,0.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000
78.600000,100.000000,86.000000,3.972300,21.650000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
78.300000,100.000000,92.000000,3.957000,23.250000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.260000,100.000000,88.000000,3.955100,22.250000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.240000,100.000000,96.000000,3.953900,24.280000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.100000,100.000000,86.000000,3.946800,21.790000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
78.100000,100.000000,92.000000,3.946800,23.310000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.010000,100.000000,88.000000,3.942700,22.320000,15.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
77.890000,100.000000,82.000000,3.936600,20.830000,11.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.810000,100.000000,86.000000,3.932300,21.870000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
77.710000,100.000000,84.000000,3.927100,21.390000,14.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
77.700000,100.000000,86.000000,3.926900,21.900000,15.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000
77.630000,100.000000,84.000000,3.923400,21.410000,12.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.560000,100.000000,84.000000,3.919700,21.430000,13.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
77.330000,100.000000,90.000000,3.907900,23.030000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.310000,100.000000,84.000000,3.907000,21.500000,14.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
77.200000,100.000000,98.000000,3.901300,25.120000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.090000,100.000000,78.000000,3.896100,20.020000,11.000000,0.000000,7.000000,2.000000,0.000000,0.000000,0.000000,0.000000
77.090000,100.000000,84.000000,3.896100,21.560000,14.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
77.090000,100.000000,96.000000,3.896100,24.640000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.960000,100.000000,90.000000,3.889400,23.140000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
76.940000,100.000000,88.000000,3.888600,22.630000,15.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
76.880000,100.000000,88.000000,3.885200,22.650000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.880000,100.000000,88.000000,3.885200,22.650000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.810000,100.000000,96.000000,3.881900,24.730000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.500000,100.000000,88.000000,3.866400,22.760000,15.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
76.290000,100.000000,80.000000,3.855400,20.750000,12.000000,0.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
76.280000,100.000000,93.000000,3.855100,21.530000,18.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000
76.200000,100.000000,94.000000,3.850900,24.410000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.180000,100.000000,87.000000,3.850000,20.000000,16.000000,0.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000
76.140000,100.000000,88.000000,3.847800,22.870000,15.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
76.110000,100.000000,90.000000,3.846200,23.400000,17.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000
76.040000,100.000000,96.000000,3.843100,24.980000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.030000,100.000000,91.000000,3.842500,21.080000,17.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000
75.950000,100.000000,96.000000,3.838500,25.010000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.740000,100.000000,96.000000,3.827800,25.080000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.720000,100.000000,76.000000,3.826800,19.860000,9.000000,0.000000,10.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75.620000,100.000000,84.000000,3.821700,21.980000,14.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
75.550000,100.000000,78.000000,3.817900,20.430000,10.000000,0.000000,9.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75.540000,100.000000,88.000000,3.817800,23.050000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.520000,100.000000,89.000000,3.816400,20.700000,16.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000
75.330000,100.000000,86.000000,3.807000,22.590000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75.230000,100.000000,76.000000,3.801900,19.990000,11.000000,0.000000,6.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75.180000,100.000000,94.000000,3.799500,24.740000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.100000,100.000000,86.000000,3.795200,22.660000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75.050000,100.000000,88.000000,3.793100,23.200000,15.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74.860000,100.000000,86.000000,3.783500,22.730000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74.770000,100.000000,86.000000,3.778600,22.760000,15.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000
74.760000,100.000000,96.000000,3.778000,25.410000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.320000,100.000000,88.000000,3.755900,23.430000,15.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74.290000,100.000000,82.000000,3.754600,21.840000,12.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74.220000,100.000000,88.000000,3.751100,23.460000,15.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74.210000,100.000000,86.000000,3.750500,22.930000,15.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000
74.180000,100.000000,86.000000,3.748900,22.940000,13.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.070000,100.000000,84.000000,3.743300,22.440000,13.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74.010000,100.000000,80.000000,3.740100,21.390000,14.000000,0.000000,2.000000,4.000000,0.000000,0.000000,0.000000,0.000000
73.690000,100.000000,88.000000,3.724100,23.630000,16.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
73.670000,100.000000,92.000000,3.723200,24.710000,17.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
73.290000,100.000000,94.000000,3.703700,25.380000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.250000,100.000000,87.000000,3.701900,20.800000,15.000000,0.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000
73.110000,100.000000,87.000000,3.694800,20.840000,15.000000,0.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000
73.000000,100.000000,86.000000,3.689400,23.310000,13.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.850000,100.000000,92.000000,3.681500,24.990000,17.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
72.780000,100.000000,86.000000,3.678400,23.380000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
72.780000,100.000000,80.000000,3.678200,21.750000,12.000000,0.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
72.780000,100.000000,90.000000,3.678000,24.470000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.680000,100.000000,84.000000,3.672900,22.870000,14.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
72.530000,100.000000,92.000000,3.665300,25.100000,17.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
72.510000,100.000000,86.000000,3.664300,23.470000,13.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.490000,100.000000,94.000000,3.663300,25.660000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.340000,100.000000,82.000000,3.655800,22.430000,12.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
72.330000,100.000000,84.000000,3.655400,22.980000,13.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
72.280000,100.000000,96.000000,3.653000,26.280000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.230000,100.000000,86.000000,3.650300,23.560000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
71.950000,100.000000,84.000000,3.636400,23.100000,14.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
71.530000,100.000000,86.000000,3.615000,23.790000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
71.520000,100.000000,90.000000,3.614500,24.900000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
71.480000,100.000000,88.000000,3.612500,24.360000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.400000,100.000000,80.000000,3.608500,22.170000,12.000000,0.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
71.250000,100.000000,74.000000,3.601000,20.550000,9.000000,0.000000,9.000000,2.000000,0.000000,0.000000,0.000000,0.000000
71.210000,100.000000,84.000000,3.599000,23.340000,13.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
71.070000,100.000000,82.000000,3.591800,22.830000,13.000000,0.000000,5.000000,2.000000,0.000000,0.000000,0.000000,0.000000
71.050000,100.000000,86.000000,3.590800,23.950000,13.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.050000,100.000000,74.000000,3.590500,20.610000,9.000000,0.000000,9.000000,2.000000,0.000000,0.000000,0.000000,0.000000
70.920000,100.000000,92.000000,3.584000,25.670000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.910000,100.000000,82.000000,3.583900,22.880000,11.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.900000,100.000000,86.000000,3.583300,24.000000,15.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000
70.840000,100.000000,86.000000,3.580300,24.020000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
70.820000,100.000000,84.000000,3.579000,23.470000,12.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.810000,100.000000,92.000000,3.578400,25.710000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.730000,100.000000,89.000000,3.574700,22.100000,16.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000
70.450000,100.000000,82.000000,3.560600,23.030000,13.000000,0.000000,5.000000,2.000000,0.000000,0.000000,0.000000,0.000000
70.360000,100.000000,90.000000,3.555900,25.310000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
70.330000,100.000000,82.000000,3.554400,23.070000,13.000000,0.000000,5.000000,2.000000,0.000000,0.000000,0.000000,0.000000
70.270000,100.000000,82.000000,3.551300,23.090000,12.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
70.250000,100.000000,84.000000,3.550300,23.660000,13.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
70.200000,100.000000,92.000000,3.548000,25.930000,17.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
70.190000,100.000000,90.000000,3.547500,25.370000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
70.190000,100.000000,94.000000,3.547200,26.500000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.180000,100.000000,88.000000,3.547000,24.810000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.150000,100.000000,92.000000,3.545300,25.950000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
