%psbl,MaxPoints,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
58.170000,100.000000,96.000000,4.496500,21.350000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.520000,100.000000,88.000000,4.446700,19.790000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.130000,100.000000,77.000000,4.416600,15.170000,10.000000,0.000000,9.000000,0.000000,1.000000,0.000000,0.000000,0.000000
55.450000,100.000000,86.000000,4.286500,17.730000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,1.000000,0.000000
55.450000,100.000000,88.000000,4.286400,20.530000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.990000,100.000000,75.000000,4.251100,15.290000,9.000000,0.000000,10.000000,0.000000,1.000000,0.000000,0.000000,0.000000
54.710000,100.000000,84.000000,4.229600,19.860000,12.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.450000,100.000000,86.000000,4.209500,20.430000,13.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.820000,100.000000,80.000000,4.160200,19.230000,12.000000,0.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
52.930000,100.000000,78.000000,4.091500,16.620000,10.000000,0.000000,9.000000,1.000000,0.000000,0.000000,1.000000,0.000000
52.680000,100.000000,81.000000,4.072100,14.980000,12.000000,0.000000,7.000000,0.000000,1.000000,0.000000,1.000000,0.000000
51.960000,100.000000,79.000000,4.016300,17.180000,13.000000,0.000000,4.000000,2.000000,1.000000,0.000000,0.000000,0.000000
51.780000,100.000000,73.000000,4.002500,15.740000,9.000000,0.000000,9.000000,1.000000,1.000000,0.000000,0.000000,0.000000
51.770000,100.000000,83.000000,4.002200,18.240000,14.000000,0.000000,4.000000,1.000000,1.000000,0.000000,0.000000,0.000000
51.320000,100.000000,98.000000,3.967300,17.140000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,0.000000
50.450000,100.000000,86.000000,3.900200,22.050000,13.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.370000,100.000000,92.000000,3.893400,23.630000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.170000,100.000000,75.000000,3.878300,16.760000,11.000000,0.000000,6.000000,2.000000,1.000000,0.000000,0.000000,0.000000
49.280000,100.000000,78.000000,3.809500,17.850000,10.000000,0.000000,9.000000,1.000000,0.000000,0.000000,1.000000,0.000000
48.930000,100.000000,85.000000,3.782100,19.830000,14.000000,0.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000
47.090000,100.000000,84.000000,3.639900,20.330000,12.000000,0.000000,8.000000,0.000000,0.000000,0.000000,1.000000,0.000000
45.830000,100.000000,81.000000,3.542900,20.040000,13.000000,0.000000,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000
44.660000,100.000000,90.000000,3.452200,26.070000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.510000,100.000000,90.000000,3.440400,26.160000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.460000,100.000000,83.000000,3.359400,21.730000,13.000000,0.000000,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000
43.270000,100.000000,98.000000,3.344700,29.300000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.910000,100.000000,88.000000,3.317100,20.500000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,2.000000,0.000000
42.590000,100.000000,80.000000,3.292200,24.300000,11.000000,0.000000,8.000000,1.000000,0.000000,0.000000,0.000000,0.000000
40.770000,100.000000,80.000000,3.151300,19.040000,13.000000,0.000000,5.000000,0.000000,2.000000,0.000000,0.000000,0.000000
40.430000,100.000000,75.000000,3.125000,20.800000,9.000000,0.000000,10.000000,0.000000,1.000000,0.000000,0.000000,0.000000
40.250000,100.000000,93.000000,3.111700,23.460000,18.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000
34.080000,100.000000,92.000000,2.634600,34.920000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.040000,100.000000,79.000000,2.631600,18.620000,14.000000,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000
100.000000,100.000000,92.000000,7.924200,11.610000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92.410000,100.000000,96.000000,7.322700,13.110000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92.090000,100.000000,98.000000,7.297100,13.430000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91.570000,100.000000,96.000000,7.256200,13.230000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91.070000,100.000000,98.000000,7.216500,13.580000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90.620000,100.000000,94.000000,7.181100,13.090000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89.600000,100.000000,94.000000,7.099700,13.240000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89.060000,100.000000,100.000000,7.057200,14.170000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.200000,100.000000,94.000000,6.988800,13.450000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.160000,100.000000,94.000000,6.906700,13.610000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.740000,100.000000,96.000000,6.794100,14.130000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.590000,100.000000,90.000000,6.782200,13.270000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
84.440000,100.000000,92.000000,6.690900,13.750000,17.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
84.240000,100.000000,98.000000,6.675700,14.680000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.130000,100.000000,79.000000,6.666700,10.350000,12.000000,0.000000,6.000000,1.000000,1.000000,0.000000,0.000000,0.000000
83.850000,100.000000,98.000000,6.644100,14.750000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.740000,100.000000,86.000000,6.635800,12.960000,15.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000
82.050000,100.000000,92.000000,6.501800,14.150000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.470000,100.000000,96.000000,6.456000,14.870000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.670000,100.000000,98.000000,6.392700,15.330000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.780000,100.000000,88.000000,6.321800,13.920000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.700000,100.000000,84.000000,6.315800,13.300000,12.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.540000,100.000000,96.000000,6.303300,15.230000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.490000,100.000000,88.000000,6.299200,13.970000,15.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
78.670000,100.000000,96.000000,6.233800,15.400000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.330000,100.000000,90.000000,6.206900,14.500000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.190000,100.000000,86.000000,6.196000,13.880000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
77.940000,100.000000,94.000000,6.176100,15.220000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.550000,100.000000,88.000000,6.145300,14.320000,15.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
76.950000,100.000000,100.000000,6.097600,16.400000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.250000,100.000000,98.000000,6.041900,16.220000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.970000,100.000000,98.000000,6.019700,16.280000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.060000,100.000000,96.000000,5.948000,16.140000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.860000,100.000000,92.000000,5.931700,15.510000,17.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74.760000,100.000000,92.000000,5.924000,15.530000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.660000,100.000000,92.000000,5.916400,15.550000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.470000,100.000000,92.000000,5.901200,15.590000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.230000,100.000000,93.000000,5.882400,14.110000,18.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000
73.740000,100.000000,89.000000,5.843200,13.520000,16.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000
73.230000,100.000000,96.000000,5.803000,14.820000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000
72.800000,100.000000,90.000000,5.769200,15.600000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
72.070000,100.000000,92.000000,5.710700,16.110000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.060000,100.000000,82.000000,5.710300,14.360000,11.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.840000,100.000000,92.000000,5.693100,16.160000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.910000,100.000000,98.000000,5.619300,17.440000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.470000,100.000000,88.000000,5.583800,15.760000,15.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
70.340000,100.000000,96.000000,5.573600,15.430000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000
69.870000,100.000000,80.000000,5.536300,14.450000,12.000000,0.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
68.600000,100.000000,86.000000,5.436200,15.820000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
68.440000,100.000000,82.000000,5.423300,15.120000,11.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.000000,100.000000,86.000000,5.388500,15.960000,13.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.870000,100.000000,96.000000,5.378200,17.850000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.730000,100.000000,98.000000,5.366900,18.260000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.460000,100.000000,92.000000,5.345700,17.210000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.710000,100.000000,96.000000,5.286300,18.160000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.510000,100.000000,76.000000,5.270500,14.420000,10.000000,0.000000,8.000000,2.000000,0.000000,0.000000,0.000000,0.000000
66.500000,100.000000,88.000000,5.269500,16.700000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.460000,100.000000,88.000000,5.266300,16.710000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.420000,100.000000,94.000000,5.263200,17.860000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.300000,100.000000,90.000000,5.253900,17.130000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.240000,100.000000,76.000000,5.248600,14.480000,10.000000,0.000000,8.000000,2.000000,0.000000,0.000000,0.000000,0.000000
66.190000,100.000000,90.000000,5.244800,17.160000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
66.060000,100.000000,96.000000,5.234500,18.340000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.540000,100.000000,86.000000,5.193200,16.560000,13.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.470000,100.000000,94.000000,5.187600,18.120000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.060000,100.000000,88.000000,5.155200,17.070000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.020000,100.000000,88.000000,5.152200,17.080000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.720000,100.000000,98.000000,5.128200,19.110000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.340000,100.000000,88.000000,5.098500,17.260000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63.970000,100.000000,84.000000,5.069400,16.570000,12.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.960000,100.000000,94.000000,4.989400,18.840000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.640000,100.000000,90.000000,4.964100,18.130000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.960000,100.000000,94.000000,4.830400,19.460000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.730000,100.000000,96.000000,4.812000,19.950000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.630000,100.000000,92.000000,4.804200,19.150000,17.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
60.570000,100.000000,96.000000,4.800000,20.000000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.510000,100.000000,82.000000,4.795300,17.100000,12.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
60.450000,100.000000,92.000000,4.790400,15.030000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,2.000000,0.000000
60.440000,100.000000,92.000000,4.789200,19.210000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.350000,100.000000,88.000000,4.782600,18.400000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.150000,100.000000,94.000000,4.766700,19.720000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.130000,100.000000,94.000000,4.764600,17.630000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000
59.770000,100.000000,78.000000,4.735900,16.470000,13.000000,0.000000,3.000000,4.000000,0.000000,0.000000,0.000000,0.000000
59.580000,100.000000,93.000000,4.721300,17.580000,18.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000
59.520000,100.000000,94.000000,4.716500,19.930000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.500000,100.000000,96.000000,4.715100,20.360000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.450000,100.000000,93.000000,4.710600,17.620000,18.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000
59.260000,100.000000,88.000000,4.696000,16.610000,15.000000,0.000000,4.000000,1.000000,0.000000,0.000000,1.000000,0.000000
59.080000,100.000000,86.000000,4.681500,18.370000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
58.810000,100.000000,92.000000,4.660600,19.740000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.210000,100.000000,94.000000,4.612400,20.380000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.010000,100.000000,90.000000,4.596500,19.580000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
56.750000,100.000000,92.000000,4.496600,20.460000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.410000,100.000000,75.000000,4.470400,14.540000,9.000000,0.000000,10.000000,0.000000,1.000000,0.000000,0.000000,0.000000
55.800000,100.000000,86.000000,4.421600,19.450000,14.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
55.710000,100.000000,98.000000,4.414400,22.200000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.600000,100.000000,96.000000,4.405700,21.790000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
